Nation,Player,player_positions,Final_Overall,pace,shooting,passing,dribbling,defending,physic,Attack_Score,Midfield_Score,Defense_Score,Technical_Score,Athletic_Score,Overall_Percentile,Elite_Player,World_Class,Position_Group,Is_GK,Is_DEF,Is_MID,Is_ATT,Star_Player,Key_Player,Squad_Rank,Defender_Rating,Midfielder_Rating,Attacker_Rating,Importance_Score
Egypt,Nabil Emad,"CDM,CM",70,66,48,64,60,66,70,57.0,64.6,67.6,62.0,68.0,0.28205128205128205,0,0,MID,0,0,1,0,0,0,19.0,66.4,64.6,57.0,560.0
Egypt,Hamza Abdel-Karim,"LB,CB",70,70,44,60,56,68,70,55.400000000000006,61.8,68.8,58.0,70.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,20.0,66.8,61.8,55.400000000000006,490.0
Egypt,Ali Gabr,CB,70,66,38,54,52,70,74,50.6,59.400000000000006,71.6,53.0,70.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,21.0,67.6,59.400000000000006,50.6,420.0
Egypt,El-Mahdi Soliman,"CDM,CM",69,64,44,62,58,64,70,54.2,63.2,66.4,60.0,67.0,0.22956730769230768,0,0,MID,0,0,1,0,0,0,22.0,64.8,63.2,54.199999999999996,345.0
Egypt,Marwan Attia,GK,68,44,11,40,42,12,62,30.2,47.2,32.0,41.0,53.0,0.18028846153846154,0,0,GK,1,0,0,0,0,0,23.0,27.6,47.2,30.200000000000003,272.0
Egypt,Mahmoud Saber,RB,68,72,46,60,60,64,66,58.0,61.8,64.8,60.0,69.0,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,24.0,63.6,61.8,58.0,204.0
Egypt,Mohamed Alaa,"RB,CB",68,70,44,58,58,65,66,56.0,60.400000000000006,65.4,58.0,68.0,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,25.0,63.800000000000004,60.400000000000006,56.0,136.0
Egypt,Rami Rabia,GK,67,50,11,42,44,11,70,32.6,51.0,34.6,43.0,60.0,0.12740384615384615,0,0,GK,1,0,0,0,0,0,26.0,29.0,51.0,32.599999999999994,67.0
England,Jude Victor William Bellingham,"CAM, CM",90,80,86,83,90,78,85,85.4,85.7,80.8,86.5,82.5,0.9963942307692307,1,1,MID,0,0,1,0,1,1,1.0,80.4,85.7,85.4,2340.0
England,Harry Kane,"ST, CF",89,68,91,84,82,42,82,81.4,82.8,58.0,83.0,75.0,0.9895833333333334,1,0,ATT,0,0,0,1,1,1,2.0,58.400000000000006,82.8,81.39999999999999,2225.0
England,Bukayo Saka,"RW, RM",88,84,82,85,88,60,73,84.4,82.3,65.2,86.5,78.5,0.9819711538461539,1,0,MID,0,0,1,0,1,1,3.0,67.6,82.3,84.4,2112.0
England,Declan Rice,"CDM, CM",87,72,73,84,80,83,83,74.8,82.5,83.0,82.0,77.5,0.9743589743589743,1,0,MID,0,0,1,0,0,1,4.0,83.2,82.5,74.8,2001.0
England,Ollie Watkins,"ST, LW",84,82,80,70,74,32,74,78.8,72.4,48.8,72.0,78.0,0.9314903846153846,0,0,ATT,0,0,0,1,0,0,5.0,48.0,72.4,78.8,1848.0
England,Jordan Pickford,GK,84,54,12,48,50,12,72,36.0,55.8,36.0,49.0,63.0,0.9314903846153846,0,0,GK,1,0,0,0,0,0,6.0,31.200000000000003,55.8,36.0,1764.0
England,Anthony Gordon,"LW, RW",83,84,72,68,78,34,68,77.4,71.0,47.6,73.0,76.0,0.9118589743589743,0,0,ATT,0,0,0,1,0,0,7.0,47.6,71.0,77.4,1660.0
England,Eberechi Eze,"CAM, CM",83,78,76,74,80,34,66,77.80000000000001,73.4,46.8,77.0,72.0,0.9118589743589743,0,0,MID,0,0,1,0,0,0,8.0,48.400000000000006,73.4,77.8,1577.0
England,Ezri Konsa,"CB, RB",82,76,40,56,58,78,78,56.2,63.199999999999996,78.0,57.0,77.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,9.0,73.6,63.199999999999996,56.199999999999996,1476.0
England,Morgan Rogers,"CAM, LW",82,78,68,68,76,40,68,73.4,70.4,51.2,72.0,73.0,0.8854166666666666,0,0,MID,0,0,1,0,0,0,10.0,51.2,70.4,73.4,1394.0
England,Marc Guéhi,CB,82,75,40,64,71,83,79,59.8,70.60000000000001,81.4,67.5,77.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,11.0,78.39999999999999,70.60000000000001,59.8,1312.0
England,John Stones,"CB, RB",82,64,58,74,75,84,72,64.9,73.7,79.2,74.5,68.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,12.0,79.6,73.7,64.9,1230.0
England,Reece James,RB,81,76,71,82,77,81,81,74.3,80.2,81.0,79.5,78.5,0.8553685897435898,0,0,DEF,0,1,0,0,0,0,13.0,81.2,80.2,74.3,1134.0
England,Ivan Toney,ST,81,66,78,64,66,32,82,70.8,70.0,52.0,65.0,74.0,0.8553685897435898,0,0,ATT,0,0,0,1,0,0,14.0,48.400000000000006,70.0,70.8,1053.0
England,Dean Henderson,GK,81,54,11,44,46,11,72,34.4,53.0,35.4,45.0,63.0,0.8553685897435898,0,0,GK,1,0,0,0,0,0,15.0,29.8,53.0,34.4,972.0
England,Tino Livramento,RB,80,80,52,62,68,70,70,65.2,66.2,70.0,65.0,75.0,0.8221153846153846,0,0,DEF,0,1,0,0,0,0,16.0,68.4,66.2,65.19999999999999,880.0
England,Marcus Rashford,"LM, LW, ST",80,87,82,77,80,33,63,82.9,73.69999999999999,45.0,78.5,75.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,17.0,47.800000000000004,73.69999999999999,82.9,800.0
England,Noni Madueke,"RW, LW",80,84,72,66,78,30,66,77.4,69.6,44.400000000000006,72.0,75.0,0.8221153846153846,0,0,ATT,0,0,0,1,0,0,18.0,44.400000000000006,69.6,77.4,720.0
England,Elliot Anderson,"CM, CDM",80,72,60,68,68,64,72,66.0,69.2,67.2,68.0,72.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,19.0,66.4,69.2,66.0,640.0
England,Dan Burn,"CB, LB",79,60,36,52,52,74,82,48.0,61.0,77.2,52.0,71.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,20.0,71.2,61.0,48.0,553.0
England,Jordan Henderson,"CM, CDM",79,66,60,74,68,70,74,64.2,72.2,71.6,71.0,70.0,0.7772435897435898,0,0,MID,0,0,1,0,0,0,21.0,71.6,72.2,64.19999999999999,474.0
England,Djed Spence,"RB, RM",78,82,50,60,66,68,70,64.39999999999999,64.8,68.8,63.0,76.0,0.7323717948717948,0,0,DEF,0,1,0,0,0,0,22.0,66.8,64.8,64.39999999999999,390.0
England,Kobbie Mainoo,"CM, CDM",77,68,69,74,81,73,74,72.30000000000001,76.10000000000001,73.4,77.5,71.0,0.6790865384615384,0,0,MID,0,0,1,0,0,0,23.0,73.39999999999999,76.10000000000001,72.3,308.0
England,James Trafford,GK,76,52,11,44,46,11,72,33.8,53.0,35.4,45.0,62.0,0.624198717948718,0,0,GK,1,0,0,0,0,0,24.0,29.8,53.0,33.8,228.0
England,Jarell Quansah,CB,75,72,38,54,56,76,76,53.599999999999994,61.2,76.0,55.0,74.0,0.5765224358974359,0,0,DEF,0,1,0,0,0,0,25.0,71.60000000000001,61.2,53.599999999999994,150.0
England,Nico O'Reilly,"LB, CM, CAM",73,73,66,72,73,69,70,70.19999999999999,71.7,69.4,72.5,71.5,0.469150641025641,0,0,DEF,0,1,0,0,0,0,26.0,69.8,71.7,70.19999999999999,73.0
France,Kylian Mbappé,"ST, LW",91,96,92,84,92,44,78,93.2,84.6,57.6,88.0,87.0,0.999198717948718,1,1,ATT,0,0,0,1,1,1,1.0,58.8,84.6,93.19999999999999,2366.0
France,Ousmane Dembélé,"RW, LW",90,92,80,78,86,36,68,85.39999999999999,77.4,48.8,82.0,80.0,0.9963942307692307,1,1,ATT,0,0,0,1,1,1,2.0,50.800000000000004,77.4,85.39999999999999,2250.0
France,Jules Koundé,"CB, RB",87,82,56,70,74,84,78,69.2,73.6,81.6,72.0,80.0,0.9743589743589743,1,0,DEF,0,1,0,0,0,1,3.0,80.0,73.6,69.2,2088.0
France,William Saliba,CB,87,76,42,64,64,87,82,58.8,69.39999999999999,85.0,64.0,79.0,0.9743589743589743,1,0,DEF,0,1,0,0,0,1,4.0,81.39999999999999,69.39999999999999,58.8,2001.0
France,Mike Maignan,GK,87,58,13,50,52,13,76,38.2,58.400000000000006,38.2,51.0,67.0,0.9743589743589743,1,0,GK,1,0,0,0,0,1,5.0,33.0,58.400000000000006,38.199999999999996,1914.0
France,Ibrahima Konaté,CB,86,77,34,63,69,86,85,57.39999999999999,71.4,85.6,66.0,81.0,0.9639423076923077,1,0,DEF,0,1,0,0,0,1,6.0,81.19999999999999,71.4,57.400000000000006,1806.0
France,Dayot Upamecano,CB,86,78,45,69,71,86,86,62.699999999999996,74.7,86.0,70.0,82.0,0.9639423076923077,1,0,DEF,0,1,0,0,0,1,7.0,82.6,74.7,62.7,1720.0
France,Michael Olise,"RW, CAM",86,82,80,78,84,34,68,81.8,76.80000000000001,47.6,81.0,75.0,0.9639423076923077,1,0,MID,0,0,1,0,0,1,8.0,49.6,76.80000000000001,81.8,1634.0
France,Désiré Doué,"RW, LW, CM, RM",85,83,80,77,90,55,74,83.9,80.0,62.6,83.5,78.5,0.9507211538461539,1,0,MID,0,0,1,0,0,1,9.0,63.199999999999996,80.0,83.9,1530.0
France,Adrien Rabiot,"CM, CDM",85,74,76,81,81,79,83,76.9,81.6,80.6,81.0,78.5,0.9507211538461539,1,0,MID,0,0,1,0,0,1,10.0,80.2,81.6,76.9,1445.0
France,Marcus Thuram,"ST, LW",85,86,83,76,82,50,80,83.6,79.0,62.0,79.0,83.0,0.9507211538461539,1,0,ATT,0,0,0,1,0,1,11.0,61.2,79.0,83.6,1360.0
France,N'Golo Kanté,"CDM, CM",85,77,65,73,80,85,79,73.1,76.9,82.6,76.5,78.0,0.9507211538461539,1,0,MID,0,0,1,0,0,1,12.0,81.4,76.9,73.1,1275.0
France,Aurélien Tchouaméni,"CDM, CB",84,74,56,72,72,82,82,66.2,75.0,82.0,72.0,78.0,0.9314903846153846,0,0,DEF,0,1,0,0,0,0,13.0,80.0,75.0,66.2,1176.0
France,Théo Hernandez,LB,84,90,68,72,78,66,76,77.6,75.0,70.0,75.0,83.0,0.9314903846153846,0,0,DEF,0,1,0,0,0,0,14.0,69.2,75.0,77.6,1092.0
France,Bradley Barcola,"LW, RW, LM",84,90,77,78,84,39,66,83.0,76.2,49.8,81.0,78.0,0.9314903846153846,0,0,MID,0,0,1,0,0,0,15.0,52.2,76.2,83.0,1008.0
France,Jean-Philippe Mateta,ST,82,75,84,70,77,41,81,79.2,75.39999999999999,57.0,73.5,78.0,0.8854166666666666,0,0,ATT,0,0,0,1,0,0,16.0,54.8,75.39999999999999,79.2,902.0
France,Lucas Hernández,"LB, CB",81,81,63,75,74,80,79,71.7,75.9,79.6,74.5,80.0,0.8553685897435898,0,0,DEF,0,1,0,0,0,0,17.0,78.8,75.9,71.7,810.0
France,Rayan Cherki,"CAM, LW",81,78,74,76,82,36,62,77.6,73.6,46.4,79.0,70.0,0.8553685897435898,0,0,MID,0,0,1,0,0,0,18.0,49.2,73.6,77.6,729.0
France,Brice Samba,GK,80,52,12,44,46,12,74,34.2,53.599999999999994,36.8,45.0,63.0,0.8221153846153846,0,0,GK,1,0,0,0,0,0,19.0,30.8,53.599999999999994,34.199999999999996,640.0
France,Manu Koné,"CM, CDM",80,80,69,76,81,76,79,75.9,78.4,77.2,78.5,79.5,0.8221153846153846,0,0,MID,0,0,1,0,0,0,20.0,76.60000000000001,78.4,75.9,560.0
France,Maghnes Akliouche,"RM, CAM, RW",80,74,70,78,83,48,62,75.1,74.7,53.599999999999994,80.5,68.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,21.0,56.8,74.7,75.1,480.0
France,Warren Zaïre-Emery,"CM, CDM, CAM",80,79,68,76,79,75,79,74.60000000000001,77.8,76.6,77.5,79.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,22.0,76.0,77.8,74.60000000000001,400.0
France,Lucas Digne,"LB, LM",80,69,68,79,76,77,74,70.7,76.60000000000001,75.8,77.5,71.5,0.8221153846153846,0,0,DEF,0,1,0,0,0,0,23.0,76.8,76.60000000000001,70.7,320.0
France,Maxence Lacroix,CB,79,72,38,54,56,78,78,53.599999999999994,61.800000000000004,78.0,55.0,75.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,24.0,73.2,61.800000000000004,53.599999999999994,237.0
France,Malo Gusto,"RB, RM",79,84,45,75,78,73,74,66.6,75.6,73.4,76.5,79.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,25.0,73.6,75.6,66.6,158.0
France,Robin Risser,GK,72,46,10,38,40,10,66,29.799999999999997,47.0,32.400000000000006,39.0,56.0,0.40905448717948717,0,0,GK,1,0,0,0,0,0,26.0,26.800000000000004,47.0,29.799999999999997,72.0
Germany,Florian Wirtz,"CAM, CM",89,76,80,84,88,40,66,81.2,79.8,50.400000000000006,86.0,71.0,0.9895833333333334,1,0,MID,0,0,1,0,1,1,1.0,54.0,79.8,81.19999999999999,2314.0
Germany,Joshua Kimmich,"CDM, RB",89,72,60,88,82,82,74,70.19999999999999,82.0,78.8,85.0,73.0,0.9895833333333334,1,0,DEF,0,1,0,0,1,1,2.0,81.6,82.0,70.19999999999999,2225.0
Germany,Jamal Musiala,"CAM, LM, CM, ST",88,80,82,80,90,66,65,83.80000000000001,78.5,65.6,85.0,72.5,0.9819711538461539,1,0,MID,0,0,1,0,1,1,3.0,68.6,78.5,83.80000000000001,2112.0
Germany,Jonathan Tah,CB,87,74,42,60,62,84,82,57.599999999999994,67.19999999999999,83.2,61.0,78.0,0.9743589743589743,1,0,DEF,0,1,0,0,0,1,4.0,78.8,67.19999999999999,57.599999999999994,2001.0
Germany,Antonio Rüdiger,CB,86,79,55,72,70,84,86,66.7,75.6,84.8,71.0,82.5,0.9639423076923077,1,0,DEF,0,1,0,0,0,1,5.0,82.0,75.6,66.7,1892.0
Germany,Nico Schlotterbeck,CB,85,74,40,60,62,82,80,56.8,66.6,81.19999999999999,61.0,77.0,0.9507211538461539,1,0,DEF,0,1,0,0,0,1,6.0,77.19999999999999,66.6,56.8,1785.0
Germany,Manuel Neuer,GK,84,58,14,56,58,14,76,40.4,62.599999999999994,38.800000000000004,57.0,67.0,0.9314903846153846,0,0,GK,1,0,0,0,0,0,7.0,34.800000000000004,62.599999999999994,40.4,1680.0
Germany,Angelo Stiller,"CDM, CM",83,56,58,83,84,76,71,65.2,79.7,74.0,83.5,63.5,0.9118589743589743,0,0,MID,0,0,1,0,0,0,8.0,76.4,79.7,65.2,1577.0
Germany,Oliver Baumann,GK,83,52,11,46,48,11,72,34.4,54.39999999999999,35.4,47.0,62.0,0.9118589743589743,0,0,GK,1,0,0,0,0,0,9.0,30.200000000000003,54.39999999999999,34.4,1494.0
Germany,David Raum,"LB, LM",82,86,61,80,79,74,78,73.9,79.1,75.6,79.5,82.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,10.0,76.0,79.1,73.9,1394.0
Germany,Felix Nmecha,"CM, CDM",82,76,62,72,72,68,78,69.2,73.8,72.0,72.0,77.0,0.8854166666666666,0,0,MID,0,0,1,0,0,0,11.0,70.8,73.8,69.2,1312.0
Germany,Kai Havertz,"CAM, ST",82,78,80,80,82,56,78,80.0,80.0,64.80000000000001,81.0,78.0,0.8854166666666666,0,0,MID,0,0,1,0,0,0,12.0,65.2,80.0,80.0,1230.0
Germany,Leroy Sané,"RW, LW",82,90,80,80,86,36,70,84.8,78.8,49.599999999999994,83.0,80.0,0.8854166666666666,0,0,ATT,0,0,0,1,0,0,13.0,51.599999999999994,78.8,84.8,1148.0
Germany,Waldemar Anton,CB,82,69,47,67,66,84,84,59.3,71.8,84.0,66.5,76.5,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,14.0,80.60000000000001,71.8,59.3,1066.0
Germany,Leon Goretzka,"CM, CDM",82,72,72,76,74,74,86,72.6,78.4,78.8,75.0,79.0,0.8854166666666666,0,0,MID,0,0,1,0,0,0,15.0,76.8,78.4,72.6,984.0
Germany,Alexander Nübel,GK,81,52,11,44,46,11,72,33.8,53.0,35.4,45.0,62.0,0.8553685897435898,0,0,GK,1,0,0,0,0,0,16.0,29.8,53.0,33.8,891.0
Germany,Nadiem Amiri,"CM, CAM",81,65,79,82,82,62,72,75.7,79.0,66.0,82.0,68.5,0.8553685897435898,0,0,MID,0,0,1,0,0,0,17.0,68.0,79.0,75.7,810.0
Germany,Deniz Undav,"ST, CAM",80,66,82,74,80,33,77,76.60000000000001,76.7,50.6,77.0,71.5,0.8221153846153846,0,0,MID,0,0,1,0,0,0,18.0,50.0,76.7,76.60000000000001,720.0
Germany,Pascal Groß,"CDM, CM",80,48,75,84,79,72,76,68.1,80.1,73.6,81.5,62.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,19.0,75.2,80.1,68.1,640.0
Germany,Aleksandar Pavlović,"CDM, CM",79,62,64,79,78,76,71,67.6,76.3,74.0,78.5,66.5,0.7772435897435898,0,0,MID,0,0,1,0,0,0,20.0,75.60000000000001,76.3,67.6,553.0
Germany,Maximilian Beier,"ST, RM, LM, RW",79,86,79,68,80,43,62,81.4,69.8,50.6,74.0,74.0,0.7772435897435898,0,0,MID,0,0,1,0,0,0,21.0,51.800000000000004,69.8,81.4,474.0
Germany,Nick Woltemade,"ST, CAM",79,67,78,65,79,41,74,75.0,71.9,54.2,72.0,70.5,0.7772435897435898,0,0,MID,0,0,1,0,0,0,22.0,52.4,71.9,75.0,395.0
Germany,Malick Thiaw,CB,78,76,40,58,60,80,80,56.8,65.2,80.0,59.0,78.0,0.7323717948717948,0,0,DEF,0,1,0,0,0,0,23.0,75.6,65.2,56.8,312.0
Germany,Nathaniel Brown,"LB, LM",77,83,53,71,77,71,51,69.19999999999999,66.8,63.0,74.0,67.0,0.6790865384615384,0,0,DEF,0,1,0,0,0,0,24.0,67.0,66.8,69.2,231.0
Germany,Jamie Leweling,"RM, RW, LM",75,83,71,65,78,46,72,76.69999999999999,71.0,56.4,71.5,77.5,0.5765224358974359,0,0,MID,0,0,1,0,0,0,25.0,55.0,71.0,76.69999999999999,150.0
Germany,Lennart Karl,"CAM, RM, CM",63,69,58,60,69,34,37,64.60000000000001,55.800000000000004,35.2,64.5,53.0,0.021634615384615384,0,0,MID,0,0,1,0,0,0,26.0,39.8,55.800000000000004,64.60000000000001,63.0
Ghana,Iñaki Williams,"ST, LW",83,86,72,64,76,32,74,77.4,70.60000000000001,48.8,70.0,80.0,0.9118589743589743,0,0,ATT,0,0,0,1,0,0,1.0,46.8,70.60000000000001,77.4,2158.0
Ghana,Thomas Partey,"CDM, CM",83,78,64,74,72,80,82,70.6,75.8,80.80000000000001,73.0,80.0,0.9118589743589743,0,0,MID,0,0,1,0,0,0,2.0,79.2,75.8,70.6,2075.0
Ghana,Antoine Semenyo,"LW, RW",80,84,72,64,76,28,70,76.8,69.4,44.8,70.0,77.0,0.8221153846153846,0,0,ATT,0,0,0,1,0,0,3.0,43.6,69.4,76.8,1920.0
Ghana,Abdul Mumin,CB,77,66,36,50,52,72,72,49.8,57.2,72.0,51.0,69.0,0.6790865384615384,0,0,DEF,0,1,0,0,0,0,4.0,67.6,57.2,49.800000000000004,1771.0
Ghana,Baba Abdul Rahman,LB,76,78,46,60,64,68,68,61.0,63.6,68.0,62.0,73.0,0.624198717948718,0,0,DEF,0,1,0,0,0,0,5.0,66.4,63.6,61.0,1672.0
Ghana,Abdul Fatawu Issahaku,"RW, LW",76,84,70,62,76,28,64,76.0,66.8,42.400000000000006,69.0,74.0,0.624198717948718,0,0,ATT,0,0,0,1,0,0,6.0,42.0,66.8,76.0,1596.0
Ghana,Kamaldeen Sulemana,"LW,RW",75,86,66,68,74,34,62,74.4,68.0,45.2,71.0,74.0,0.5765224358974359,0,0,ATT,0,0,0,1,0,0,7.0,46.4,68.0,74.4,1500.0
Ghana,Ernest Nuamah,"LW, RW",75,84,68,60,76,28,68,75.2,67.19999999999999,44.0,68.0,76.0,0.5765224358974359,0,0,ATT,0,0,0,1,0,0,8.0,42.400000000000006,67.19999999999999,75.2,1425.0
Ghana,Mohammed Salisu,CB,74,70,42,58,56,74,76,54.6,62.8,74.8,57.0,73.0,0.5224358974358975,0,0,DEF,0,1,0,0,0,0,9.0,71.2,62.8,54.599999999999994,1332.0
Ghana,Lawrence Ati-Zigi,GK,74,50,12,44,46,12,68,33.6,51.8,34.400000000000006,45.0,59.0,0.5224358974358975,0,0,GK,1,0,0,0,0,0,10.0,29.6,51.8,33.6,1258.0
Ghana,Alidu Seidu,"CB, RB, RM",74,61,43,61,70,75,67,56.5,65.5,71.8,65.5,64.0,0.5224358974358975,0,0,DEF,0,1,0,0,0,0,11.0,70.6,65.5,56.5,1184.0
Ghana,Gideon Mensah,"LB, LM",74,76,57,65,72,68,67,67.2,67.69999999999999,67.6,68.5,71.5,0.5224358974358975,0,0,DEF,0,1,0,0,0,0,12.0,67.19999999999999,67.69999999999999,67.2,1110.0
Ghana,Elisha Owusu,"CDM, CM",73,55,54,68,70,70,70,59.1,69.2,70.0,69.0,62.5,0.469150641025641,0,0,MID,0,0,1,0,0,0,13.0,69.6,69.2,59.1,1022.0
Ghana,Jordan Ayew,"ST, LW",73,78,70,64,72,34,72,73.0,68.8,49.2,68.0,75.0,0.469150641025641,0,0,ATT,0,0,0,1,0,0,14.0,47.599999999999994,68.8,73.0,949.0
Ghana,Jerome Opoku,"CB, LB",72,68,36,50,52,72,72,50.4,57.2,72.0,51.0,70.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,15.0,67.6,57.2,50.4,864.0
Ghana,Christopher Bonsu Baah,"LW,RW",71,80,64,66,70,32,60,70.6,65.4,43.2,68.0,70.0,0.3449519230769231,0,0,ATT,0,0,0,1,0,0,16.0,44.4,65.4,70.6,781.0
Ghana,Prince Kwabena Adu,ST,70,73,69,57,67,26,66,69.6,62.7,42.0,62.0,69.5,0.28205128205128205,0,0,ATT,0,0,0,1,0,0,17.0,40.2,62.7,69.6,700.0
Ghana,Jonas Adjetey,RB,70,70,44,56,60,66,66,56.6,60.2,66.0,58.0,68.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,18.0,64.0,60.2,56.6,630.0
Ghana,Derrick Luckassen,CB,70,68,40,54,52,70,74,52.0,59.400000000000006,71.6,53.0,71.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,19.0,67.6,59.400000000000006,52.0,560.0
Ghana,Brandon Thomas-Asante,ST,69,74,70,58,64,28,72,69.4,64.0,45.6,61.0,73.0,0.22956730769230768,0,0,ATT,0,0,0,1,0,0,20.0,42.800000000000004,64.0,69.4,483.0
Ghana,Augustine Boakye,"RW, RM",69,86,61,59,73,26,57,72.1,62.599999999999994,38.4,66.0,71.5,0.22956730769230768,0,0,MID,0,0,1,0,0,0,21.0,38.8,62.599999999999994,72.1,414.0
Ghana,Yaw Yeboah,"RW,LW",69,78,60,64,68,32,58,67.8,63.4,42.400000000000006,66.0,68.0,0.22956730769230768,0,0,ATT,0,0,0,1,0,0,22.0,43.6,63.4,67.8,345.0
Ghana,Kwasi Sibo,"CDM, CM, CB",69,63,54,58,65,67,79,60.0,66.4,71.8,61.5,71.0,0.22956730769230768,0,0,DEF,0,1,0,0,0,0,23.0,67.6,66.4,60.0,276.0
Ghana,Kojo Oppong,"LW,RW",68,76,60,62,66,30,58,66.6,62.0,41.2,64.0,67.0,0.18028846153846154,0,0,ATT,0,0,0,1,0,0,24.0,42.0,62.0,66.6,204.0
Ghana,Caleb Yirenkyi,GK,67,48,10,40,42,10,68,31.0,49.0,33.2,41.0,58.0,0.12740384615384615,0,0,GK,1,0,0,0,0,0,25.0,27.6,49.0,31.0,134.0
Ghana,Joseph Anang,GK,67,48,10,40,42,10,68,31.0,49.0,33.2,41.0,58.0,0.12740384615384615,0,0,GK,1,0,0,0,0,0,26.0,27.6,49.0,31.0,67.0
Haiti,Jean-Ricner Bellegarde,"CAM, CM",75,78,63,72,78,70,72,72.0,73.8,70.8,75.0,75.0,0.5765224358974359,0,0,MID,0,0,1,0,0,0,1.0,70.8,73.8,72.0,1950.0
Haiti,Frantzdy Pierrot,ST,72,65,72,56,62,32,82,66.9,65.6,52.0,59.0,73.5,0.40905448717948717,0,0,ATT,0,0,0,1,0,0,2.0,46.800000000000004,65.6,66.89999999999999,1800.0
Haiti,Ricardo Ade,CB,72,71,36,58,57,71,77,52.8,63.39999999999999,73.4,57.5,74.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,3.0,69.6,63.39999999999999,52.8,1728.0
Haiti,Jean-Kevin Duverne,"LB, RB, CB, LM",71,60,38,62,67,72,73,53.3,66.8,72.4,64.5,66.5,0.3449519230769231,0,0,DEF,0,1,0,0,0,0,4.0,70.2,66.8,53.3,1633.0
Haiti,Carlens Arcus,"CB, LB",71,62,34,48,50,68,70,47.2,55.2,68.8,49.0,66.0,0.3449519230769231,0,0,DEF,0,1,0,0,0,0,5.0,64.4,55.2,47.2,1562.0
Haiti,Danley Jean Jacques,"CM, CDM",70,69,56,66,70,67,74,64.10000000000001,69.60000000000001,69.8,68.0,71.5,0.28205128205128205,0,0,MID,0,0,1,0,0,0,6.0,68.2,69.60000000000001,64.1,1470.0
Haiti,Johny Placide,GK,69,44,10,38,40,10,66,29.2,47.0,32.400000000000006,39.0,55.0,0.22956730769230768,0,0,GK,1,0,0,0,0,0,7.0,26.800000000000004,47.0,29.2,1380.0
Haiti,Wilson Isidor,"ST,LW",67,78,64,58,64,30,62,68.19999999999999,61.0,42.8,61.0,70.0,0.12740384615384615,0,0,ATT,0,0,0,1,0,0,8.0,42.0,61.0,68.2,1273.0
Haiti,Duckens Nazon,"ST,LW",66,76,62,56,62,28,60,66.2,59.0,40.8,59.0,68.0,0.08854166666666667,0,0,ATT,0,0,0,1,0,0,9.0,40.0,59.0,66.2,1188.0
Haiti,Derrick Etienne Jr.,"RW, LW",66,80,62,60,74,28,64,71.0,65.4,42.400000000000006,67.0,72.0,0.08854166666666667,0,0,ATT,0,0,0,1,0,0,10.0,41.6,65.4,71.0,1122.0
Haiti,Hannes Delcroix,"CB,LB",66,66,38,54,52,66,68,50.6,57.6,66.80000000000001,53.0,67.0,0.08854166666666667,0,0,DEF,0,1,0,0,0,0,11.0,64.0,57.6,50.6,1056.0
Haiti,Louicius Deedson,CB,65,60,32,46,48,66,70,45.2,53.8,67.6,47.0,65.0,0.05448717948717949,0,0,DEF,0,1,0,0,0,0,12.0,62.800000000000004,53.8,45.2,975.0
Haiti,Carl Fred Sainté,CB,65,64,38,52,50,64,67,49.400000000000006,55.89999999999999,65.2,51.0,65.5,0.05448717948717949,0,0,DEF,0,1,0,0,0,0,13.0,62.199999999999996,55.89999999999999,49.4,910.0
Haiti,Josué Casimir,"CDM,CM",65,62,46,60,56,62,66,53.8,60.599999999999994,63.599999999999994,58.0,64.0,0.05448717948717949,0,0,MID,0,0,1,0,0,0,14.0,62.4,60.599999999999994,53.8,845.0
Haiti,Josué Duverger,"LB,LM",64,68,42,58,56,62,64,54.0,59.2,62.8,57.0,66.0,0.03205128205128205,0,0,DEF,0,1,0,0,0,0,15.0,61.6,59.2,54.0,768.0
Haiti,Keeto Thermoncy,GK,64,42,10,38,40,11,58,28.6,44.6,29.800000000000004,39.0,50.0,0.03205128205128205,0,0,GK,1,0,0,0,0,0,16.0,25.800000000000004,44.6,28.6,704.0
Haiti,Ruben Providence,"RW,LW",63,72,56,58,60,28,56,62.0,58.0,39.2,59.0,64.0,0.021634615384615384,0,0,ATT,0,0,0,1,0,0,17.0,39.6,58.0,62.0,630.0
